fetched_at_utc,input_lat,input_lon,input_station_name,aqi,station_id,station_name,dominant_pollutant,pm25,pm10,o3,no2,so2,co,t,h,w,time_station,error
2026-03-19 22:00:00,25.622046,85.126717,,136,8674,"IGSC Planetarium Complex, Patna, India",pm25,136.1,,17.3,0.7,5.4,4.2,37.6,81.6,0.75,2026-03-20 03:30:00,
2026-03-19 22:00:00,32.110199,76.536747,,72,11310,"Ratanpura, Rupnagar, India",pm25,71.6,44.8,,0.5,5.2,8.3,16.5,98.3,2.86,2026-03-20 03:30:00,
2026-03-19 22:00:00,24.935398,76.36967,,126,11285,"Shrinath Puram, Kota, India",pm25,126.5,64.1,7.1,3.2,2.6,3.3,18.2,82.7,0.96,2026-03-20 03:30:00,
2026-03-19 22:00:00,26.259728,74.270355,,93,11311,"Civil Lines, Ajmer, India",pm25,93.4,69.8,1.8,9.6,3.9,5.5,20.7,97.8,0.48,2026-03-20 03:30:00,
2026-03-19 22:00:00,29.053559,77.711551,,72,12430,"Pallavpuram Phase 2, Meerut, India",pm25,72.0,50.8,4.5,9.1,3.8,7.3,28.6,89.3,0.52,2026-03-20 03:30:00,
2026-03-19 22:00:00,28.981529,77.717985,,73,12432,"Ganga Nagar, Meerut, India",pm25,72.6,37.7,3.1,24.7,8.7,6.0,26.9,93.1,1.08,2026-03-20 03:30:00,
2026-03-19 22:00:00,25.54117,85.0235,,106,12888,"DRM Office Danapur, Patna, India",pm25,106.2,52.9,9.4,17.9,2.5,7.9,23.1,88.5,0.63,2026-03-20 03:30:00,
2026-03-19 22:00:00,25.619273,85.10641,,124,12743,"Rajbansi Nagar, Patna, India",pm25,124.5,68.1,10.5,3.6,2.2,2.3,22.9,95.7,1.07,2026-03-20 03:30:00,
2026-03-19 22:00:00,14.586388,76.665051,,136,14148,"Gulzarpet, Anantapur, India",pm25,135.9,50.6,7.9,6.4,3.1,5.5,22.9,77.6,0.09,2026-03-20 03:30:00,
2026-03-19 22:00:00,26.107334,91.583266,,39,13729,"Pan Bazaar, Guwahati, India",pm25,38.7,15.0,3.7,0.1,2.9,2.4,19.9,93.5,0.92,2026-03-20 03:30:00,
2026-03-19 22:00:00,12.317074,76.638276,,33,12439,"Hebbal 1st Stage, Mysuru, India",pm25,33.4,27.4,1.2,5.5,0.8,1.2,25.5,97.5,0.02,2026-03-20 03:30:00,
2026-03-19 22:00:00,23.204794,74.402447,,51,11860,"Shasthri Nagar, Ratlam, India",pm25,50.6,50.8,,6.1,14.5,,32.3,43.3,0.92,2026-03-20 03:30:00,
2026-03-19 22:00:00,28.190171,75.389875,,119,11846,"Shastri Nagar, Narnaul, India",pm25,119.0,64.0,2.4,17.1,2.4,4.2,15.9,31.5,4.8,2026-03-20 03:30:00,
2026-03-19 22:00:00,20.270555,73.010617,,164,12448,"Phase-1 GIDC, Vapi, India",pm25,163.5,66.7,5.2,4.4,5.5,,21.9,,0.08,2026-03-20 03:30:00,
2026-03-19 22:00:00,24.7545772,93.92788825,,78,13724,"PWD Juction, Kohima, India",pm25,77.7,40.7,0.3,1.0,6.0,1.0,17.7,52.3,0.56,2026-03-20 03:30:00,
2026-03-19 22:00:00,30.327552,78.035881,,58,14698,"Doon University, Dehradun, India",pm25,57.6,13.3,2.7,0.1,0.5,0.5,15.9,98.8,0.39,2026-03-20 03:30:00,
2026-03-19 22:00:00,21.824072,84.154534,,119,11427,"GM Office, Brajrajnagar, India",pm25,118.9,67.0,13.8,1.7,6.1,8.2,28.3,71.6,0.03,2026-03-20 03:30:00,
2026-03-19 22:00:00,22.52805,82.55808,,101,13742,"Mangala, Bilaspur, India",pm25,101.4,59.3,,10.7,8.0,7.0,21.0,51.1,0.16,2026-03-20 03:30:00,
2026-03-19 22:00:00,28.7301654,77.1679057,,151,10113,"ITI Jahangirpuri, Delhi, Delhi, India",pm25,151.2,93.8,4.1,11.7,14.9,3.8,18.6,92.3,1.51,2026-03-20 03:30:00,
2026-03-19 23:00:00,28.6109477,77.03845634,,144,10119,"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",pm25,144.1,104.9,6.2,10.2,7.0,7.7,19.6,89.9,0.33,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.6281909,77.2410437,,134,3715,"ITO, Delhi, Delhi, India",pm25,133.7,57.1,9.1,13.2,14.8,0.1,17.0,92.5,4.09,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.75081525,77.11627652,,131,9290,"DTU, Delhi, Delhi, India",pm25,131.1,60.4,8.7,20.5,9.5,0.1,16.9,95.0,0.89,2026-03-20 04:30:00,
2026-03-19 23:00:00,18.388855,81.683361,,45,11303,"Anand Kala Kshetram, Rajamahendravaram, India",pm25,44.9,24.3,3.3,9.6,5.2,2.2,29.3,68.2,1.71,2026-03-20 04:30:00,
2026-03-19 23:00:00,27.550006,76.611703,,120,11866,"Moti Doongri, Alwar, India",pm25,120.4,68.5,3.0,11.7,6.6,0.9,21.8,37.9,1.08,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.202045,76.817954,,138,12446,"Municipal Corporation Office, Dharuhera, India",pm25,138.0,74.1,9.0,15.0,2.7,3.2,16.2,93.8,,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.687581,79.370366,,56,12427,"Marhatal, Jabalpur, India",pm25,56.2,27.4,11.4,8.7,3.7,5.8,27.0,81.9,0.86,2026-03-20 04:30:00,
2026-03-19 23:00:00,21.862938,70.909236,,72,13747,"SAC ISRO Bopal, Ahmedabad, India",pm25,72.0,32.9,0.1,4.8,1.5,4.2,16.9,98.6,0.05,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.703568,88.536384,,54,9145,"Rabindra Bharati University, Kolkata, India",pm25,53.9,30.5,9.3,12.3,3.0,4.1,24.5,88.0,0.49,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.894094,75.79277,,77,11291,"Police Commissionerate, Jaipur, India",pm25,76.6,38.4,6.4,34.6,8.4,7.9,16.8,29.6,0.5,2026-03-20 04:30:00,
2026-03-19 23:00:00,24.576885,73.709683,,101,11289,"Indira Colony Vistar, Pali, India",pm25,101.4,45.6,3.8,6.4,3.4,2.1,20.7,92.8,1.28,2026-03-20 04:30:00,
2026-03-19 23:00:00,24.8052378,85.0287384,,146,13808,"Kareemganj, Gaya, India",pm10,170.4,146.2,7.6,3.1,13.2,0.7,29.7,65.7,1.62,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.702714,77.193991,,151,10115,"Satyawati College, Delhi, Delhi, India",pm25,151.4,82.9,3.8,8.4,6.9,5.0,19.5,89.3,0.58,2026-03-20 04:30:00,
2026-03-19 23:00:00,31.230175,75.762694,,61,11299,"Civil Line, Jalandhar, India",pm25,60.7,36.3,11.2,10.8,6.1,8.7,15.4,93.9,1.5,2026-03-20 04:30:00,
2026-03-19 23:00:00,15.33663,75.125215,,64,12810,"Vidayagiri, Bagalkot, India",pm25,63.8,37.3,3.6,3.5,2.2,1.9,29.8,98.0,0.78,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.893438,76.608948,,116,12447,"Arya Nagar, Bahadurgarh, India",pm25,116.3,,7.6,3.9,2.3,8.2,-0.4,,2.28,2026-03-20 04:30:00,
2026-03-19 23:00:00,27.439746,75.695806,,104,11304,"Shastri Nagar, Jaipur, India",pm25,104.4,52.9,6.3,10.2,5.8,3.9,16.6,97.3,1.03,2026-03-20 04:30:00,
2026-03-19 23:00:00,25.46445,80.34791,,86,13727,"FTI Kidwai Nagar, Kanpur, India",pm25,85.8,47.8,3.9,7.7,8.6,4.9,22.1,78.6,0.83,2026-03-20 04:30:00,
2026-03-19 23:00:00,12.9151772,77.6102821,,88,11293,"Silk Board, Bengaluru, India",pm25,88.5,59.4,5.0,6.7,1.1,2.4,26.6,53.0,0.37,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.0330515,77.5332233,,40,8687,"SaneguravaHalli, Bangalore, India",pm10,,40.0,,2.1,1.8,3.3,19.2,60.1,0.2,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.9695395,79.3797979,,37,14132,"Rajendra Nagar, Bareilly, India",pm25,36.8,21.9,3.3,3.2,13.2,3.7,19.0,83.4,0.78,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.838964,75.246586,,50,9146,"More Chowk, Waluj, Aurangabad, India",pm25,49.8,17.6,3.7,7.6,3.7,3.4,17.3,100.0,0.55,2026-03-20 04:30:00,
2026-03-19 23:00:00,30.85077,75.706631,,63,11272,"Punjab Agricultural University, Ludhiana, India",pm25,63.2,48.1,9.4,11.6,7.5,11.5,21.2,99.9,0.3,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.806013,86.193541,,95,11271,"Asansol Court Area, Asansol, India",pm25,95.3,45.4,6.7,6.5,12.1,7.7,23.2,61.1,0.94,2026-03-20 04:30:00,
2026-03-19 23:00:00,31.622369,74.87966,,57,11321,"Golden Temple, Amritsar, India",pm25,57.3,30.8,16.7,43.8,5.7,5.5,22.7,69.9,0.74,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.7908341,80.8701804,,142,8188,"Talkatora, Lucknow, India",pm25,142.2,56.2,6.0,13.7,1.9,3.1,21.4,55.1,0.58,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.013582,80.22441,,107,11279,"Velachery Res. Area, Chennai, Chennai, India",pm25,106.6,33.5,2.0,4.5,2.3,,25.3,78.7,0.43,2026-03-20 04:30:00,
2026-03-19 23:00:00,18.483194,73.809359,,83,11898,"Nerul, Navi Mumbai, India",pm25,82.9,41.0,6.7,17.2,6.2,7.6,25.1,70.7,0.73,2026-03-20 04:30:00,
2026-03-19 23:00:00,10.524873,76.189119,,64,13693,"Corporation Ground, Thrissur, India",pm25,64.3,53.1,10.4,2.2,0.1,1.5,25.0,98.4,0.85,2026-03-20 04:30:00,
2026-03-19 23:00:00,21.154924,79.078932,,66,12444,"Opp GPO Civil Lines, Nagpur, India",pm25,66.4,48.5,6.9,2.5,0.5,0.2,21.3,76.2,1.05,2026-03-20 04:30:00,
2026-03-19 23:00:00,20.00601,73.781441,,66,11283,"Gangapur Road, Nashik, India",pm10,70.4,66.1,10.7,1.8,1.2,4.4,18.0,70.6,1.4,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.127883,80.2698783,,79,13739,"Kodungaiyur, Chennai, Chennai, India",pm25,79.1,47.7,8.0,3.7,2.3,5.1,28.9,67.4,0.28,2026-03-20 04:30:00,
2026-03-19 23:00:00,10.825638,78.686358,,82,13698,"Jawahar Nagar, Puducherry, India",pm25,81.8,40.6,1.1,8.6,2.3,4.1,26.4,86.3,0.6,2026-03-20 04:30:00,
2026-03-19 23:00:00,21.613904,73.047958,,125,12823,"GIDC, Nandesari, India",pm25,125.0,68.0,,84.9,1.1,,19.4,87.5,1.22,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.975292,72.643021,,130,12451,"Phase-4 GIDC, Vatva, India",pm25,130.4,103.9,10.8,31.4,14.6,29.3,19.0,86.1,1.44,2026-03-20 04:30:00,
2026-03-19 23:00:00,24.245881,80.727373,,12,11864,"Sahilara, Maihar, India",pm10,19.0,12.5,,2.4,3.5,4.5,24.2,43.9,0.52,2026-03-20 04:30:00,
2026-03-19 23:00:00,23.864212,78.747389,,46,12821,"Deen Dayal Nagar, Sagar, India",pm25,45.6,38.1,,1.0,1.0,4.5,20.6,73.6,1.44,2026-03-20 04:30:00,
2026-03-19 23:00:00,25.353019,78.63686,,66,13877,"Shivaji Nagar, Jhansi, India",pm25,65.9,33.9,0.9,1.9,3.1,1.6,19.8,83.3,0.55,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.07,80.212517,,58,13740,"Arumbakkam, Chennai, Chennai, India",pm10,60.7,57.6,,4.6,0.6,,26.4,89.8,0.42,2026-03-20 04:30:00,
2026-03-19 23:00:00,12.952886,80.216424,,66,13738,"Perungudi, Chennai, Chennai, India",pm25,66.0,46.1,1.1,2.1,1.3,5.4,28.7,95.4,0.35,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.093387,80.287647,,88,13737,"Royapuram, Chennai, Chennai, India",pm25,87.5,56.4,5.4,4.3,2.0,5.2,25.8,84.0,0.65,2026-03-20 04:30:00,
2026-03-19 23:00:00,12.9579101,79.1448999,,34,9069,"Tirumala-APPCB, Tirupati, India",o3,47.8,26.5,34.5,23.3,1.5,2.2,29.7,84.9,0.32,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.5894262,77.2128306,,121,10122,"Lodhi Road, Delhi, Delhi, India",pm25,121.2,86.1,10.4,5.3,,0.1,16.7,91.9,4.12,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.2267228,72.8619328,,48,13714,"Borivali East MPCB, Mumbai, India",pm25,47.5,42.2,3.0,1.2,5.8,2.7,24.8,100.0,21.78,2026-03-20 04:30:00,
2026-03-19 23:00:00,18.762433,73.815469,,114,12462,"Khadakpada, Kalyan, India",pm25,114.4,51.4,3.0,10.5,0.1,,25.6,71.0,0.77,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.858816,89.38094,,56,14697,"Zero Point GICI, Gangtok, India",pm25,55.9,12.4,5.6,2.0,0.3,1.0,8.0,,,2026-03-20 04:30:00,
2026-03-19 23:00:00,17.929851,77.481988,,71,14126,"IITH Kandi, Hyderabad, India",pm25,70.6,54.8,9.8,5.0,3.2,4.2,26.8,94.5,0.14,2026-03-20 04:30:00,
2026-03-19 23:00:00,34.06944,74.825,,30,13694,"Rajbagh, Srinagar, India",pm25,29.5,16.7,0.2,,1.0,2.0,7.5,100.0,0.15,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.98452765,72.52806303,,45,13749,"Gyaspur, Ahmedabad, India",pm25,44.8,42.2,0.1,21.7,11.6,0.7,17.1,99.1,0.12,2026-03-20 04:30:00,
2026-03-19 23:00:00,21.200086,81.353446,,23,13875,"Civic Center, Bhilai, India",pm25,22.8,13.9,3.5,2.9,2.4,5.2,21.6,69.3,0.97,2026-03-20 04:30:00,
2026-03-19 23:00:00,23.8148452,91.2680827,,136,14139,"Bardowali, Agartala, India",pm25,135.9,62.4,1.1,6.2,0.4,1.9,21.5,93.8,0.17,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.174722,91.774975,,70,11844,"Railway Colony, Guwahati, India",pm25,70.2,29.0,,1.1,1.5,2.9,19.7,48.3,0.62,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.043878,72.893456,,69,12464,"Sion, Mumbai, India",pm25,68.7,48.1,7.7,9.3,0.3,2.3,24.8,87.0,0.95,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.488447,77.091247,,60,10126,"Aya Nagar, Delhi, Delhi, India",pm10,22.0,59.5,5.9,6.9,,0.1,16.8,93.2,4.1,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.975926,79.236644,,52,9147,"MIDC Khutala, Chandrapur, India",pm10,51.9,52.5,10.3,3.2,0.4,5.4,34.8,83.8,1.2,2026-03-20 04:30:00,
2026-03-19 23:00:00,14.466562,75.919734,,40,13695,"Vinoba Nagara, Shivamogga, India",pm25,40.3,21.6,10.7,5.7,1.4,2.3,20.2,100.0,0.86,2026-03-20 04:30:00,
2026-03-19 23:00:00,25.03967,86.90247,,78,13815,"DM Office_Kachari Chowk, Bhagalpur, India",pm25,77.6,47.0,5.9,3.3,14.1,1.8,34.0,89.3,2.21,2026-03-20 04:30:00,
2026-03-19 23:00:00,29.03976,77.09024,,152,11861,"Murthal, Sonipat, India",pm25,152.4,125.0,10.3,4.1,2.4,5.1,14.8,99.3,0.14,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.106396,77.370496,,104,12449,"Shyam Nagar, Palwal, India",pm25,103.5,51.2,2.9,7.3,3.9,15.7,17.1,98.5,1.65,2026-03-20 04:30:00,
2026-03-19 23:00:00,31.109083,77.16379,,90,14131,"HIMUDA Complex Phase-1, Baddi, India",pm25,89.8,47.5,3.6,7.0,11.9,8.4,32.2,95.5,0.39,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.659917,87.737287,,47,11320,"Padmapukur, Howrah, India",pm10,48.1,47.3,3.7,6.0,5.6,12.7,25.2,96.0,0.45,2026-03-20 04:30:00,
2026-03-19 23:00:00,27.4894645,94.5425052,,44,14696,"Girls College, Sivasagar, India",pm25,44.2,13.7,8.8,9.7,3.5,3.3,18.2,98.2,1.05,2026-03-20 04:30:00,
2026-03-19 23:00:00,9.9651009,76.31873137,,52,11919,"Udyogamandal, Eloor, India",pm10,49.5,52.0,4.2,1.7,0.3,1.7,24.7,100.0,0.31,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.4609135,80.3217588,,108,8187,"Nehru Nagar, Kanpur, India",pm25,108.4,42.8,2.1,16.7,4.2,10.0,33.0,66.7,2.51,2026-03-20 04:30:00,
2026-03-19 23:00:00,11.248138,75.7846487,,128,12819,"Thavakkara, Kannur, India",pm25,127.5,60.9,11.8,4.5,0.9,3.2,25.0,52.9,2.77,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.054979,72.84022,,70,13715,"Bandra Kurla Complex, Mumbai, India",pm25,70.0,60.9,0.3,9.3,0.8,2.7,25.1,72.9,0.71,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.154192,72.926899,,137,13710,"Khindipada-Bhandup West, Mumbai, India",pm25,136.6,53.9,0.4,6.2,1.9,2.8,25.2,36.5,0.69,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.480808,77.304862,,151,10110,"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",pm25,151.2,68.7,5.4,7.9,4.0,0.1,19.2,90.1,2.08,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.728594,77.199325,,120,10125,"Burari Crossing, Delhi, Delhi, India",pm25,119.8,62.7,470.1,7.5,,0.1,17.0,91.9,4.09,2026-03-20 04:30:00,
2026-03-19 23:00:00,8.552819,76.939413,,47,9585,"Plammoodu, Thiruvananthapuram, India",pm25,47.4,26.7,7.4,0.1,5.6,2.2,26.8,92.4,0.3,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.6515829,77.1582587,,90,8179,"Shadipur, Delhi, Delhi, India",pm25,90.4,43.7,3.0,19.2,5.5,0.1,16.0,79.1,0.59,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.675872,77.321312,,155,10118,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",pm25,154.7,74.8,2.6,7.9,2.5,9.4,21.0,87.7,2.36,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.6517178,77.2219388,,157,2554,"Mandir Marg, Delhi, Delhi, India",pm25,157.1,87.5,3.6,12.7,6.6,4.6,16.8,95.9,0.43,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.0005575,77.67544843,,82,12441,"BWSSB Kadabesanahalli, Bengaluru, India",pm25,82.2,78.0,5.1,5.2,1.5,6.5,19.8,87.1,1.42,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.6713863,77.1407175,,177,2555,"Punjabi Bagh, Delhi, Delhi, India",pm25,176.8,75.7,4.3,8.6,18.7,3.1,22.6,88.4,0.58,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.835925,78.776012,,48,13805,"Jigar Colony, Moradabad, India",pm25,48.4,32.3,5.8,7.9,7.6,5.9,25.1,99.6,0.48,2026-03-20 04:30:00,
2026-03-19 23:00:00,23.183491,75.767473,,75,11313,"Bhopal Chauraha, Dewas, India",pm25,74.9,64.1,9.2,24.0,14.0,4.9,24.6,75.4,0.89,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.874399,81.080741,,97,12468,"Gomti Nagar, Lucknow, India",pm25,97.3,42.1,11.1,2.7,4.0,4.6,26.7,57.3,0.16,2026-03-20 04:30:00,
2026-03-19 23:00:00,16.514,80.516,,44,11280,"Secretariat, Amaravati, India",pm10,37.0,44.2,12.9,2.4,2.3,1.5,32.4,66.9,2.06,2026-03-20 04:30:00,
2026-03-19 23:00:00,20.94927,85.23354,,107,11288,"Talcher Coalfields, Talcher, India",pm25,107.2,67.3,18.4,18.8,13.1,2.8,21.5,55.5,3.2,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.839797,80.940076,,131,8673,"Lalbagh, West Lucknow, Lucknow, India",pm25,130.7,76.0,3.3,10.2,1.5,6.9,22.2,61.2,0.78,2026-03-20 04:30:00,
2026-03-19 23:00:00,23.105366,77.196715,,59,12429,"T T Nagar, Bhopal, India",pm25,59.0,28.7,15.9,4.9,5.2,5.3,22.8,78.4,0.18,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.71821,75.89183,,138,11306,"Sector-2 Industrial Area, Pithampur, India",pm25,137.8,105.6,10.4,15.5,2.0,3.5,29.3,67.9,0.9,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.281286,73.014644,,62,12433,"Collectorate, Jodhpur, India",pm25,62.1,33.2,4.6,6.6,0.5,6.9,16.9,85.1,0.94,2026-03-20 04:30:00,
2026-03-19 23:00:00,25.908268,86.72532,,89,13801,"Police Line, Saharsa, India",pm25,89.3,62.1,2.8,2.3,7.3,6.5,28.5,84.2,0.36,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.955223,77.735563,,101,11963,"Jai Bhim Nagar, Meerut, India",pm25,100.7,54.0,3.4,10.4,2.3,5.3,26.5,83.5,1.06,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.633667,77.369259,,134,11865,"Sector - 62, Noida, India",pm25,134.1,73.4,5.3,2.6,,2.8,17.2,91.9,3.59,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.75153,77.288,,130,12452,"Loni, Ghaziabad, India",pm25,129.6,83.3,1.5,8.5,4.7,8.0,31.7,79.1,3.07,2026-03-20 04:30:00,
2026-03-19 23:00:00,10.966116,76.96363,,67,11847,"SIDCO Kurichi, Coimbatore, India",pm25,66.6,28.4,6.7,0.7,8.4,4.4,23.6,52.7,0.19,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.631302,88.350583,,70,12450,"Belur Math, Howrah, India",pm25,69.9,36.8,3.9,20.1,4.5,3.3,25.0,91.1,0.65,2026-03-20 04:30:00,
2026-03-19 23:00:00,18.95389,72.839337,,48,13709,"Mazgaon, Mumbai, India",pm25,48.2,26.4,4.4,30.3,4.1,2.6,24.7,66.6,0.12,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.103355,72.838922,,15,12455,"Vile Parle West, Mumbai, India",so2,476.4,893.1,,3.8,14.7,3.9,25.3,70.1,0.76,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.099516,72.876032,,74,12454,"Kurla, Mumbai, India",pm25,74.0,50.1,10.5,1.6,10.4,1.5,24.8,99.2,44.37,2026-03-20 04:30:00,
2026-03-19 23:00:00,22.496269,88.367531,,54,12458,"Jadavpur, Kolkata, India",pm25,54.3,22.4,3.4,4.7,1.7,4.3,25.1,91.1,0.29,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.116218,72.91117,,62,12459,"Powai, Mumbai, India",pm25,61.8,28.7,2.6,2.0,3.2,,25.1,67.6,1.18,2026-03-20 04:30:00,
2026-03-19 23:00:00,19.112675,73.009176,,73,12461,"Mahape, Navi Mumbai, India",pm25,72.9,46.6,3.7,29.4,7.6,,24.7,70.0,0.58,2026-03-20 04:30:00,
2026-03-19 23:00:00,18.913541,72.816588,,66,11962,"Colaba, Mumbai, India",pm25,66.5,33.2,,10.2,7.1,10.3,25.3,72.6,0.73,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.456924,77.500183,,77,11278,"Knowledge Park - III, Greater Noida, India",pm25,77.4,46.0,0.7,31.4,1.1,8.7,41.8,83.1,0.8,2026-03-20 04:30:00,
2026-03-19 23:00:00,27.229468,77.495924,,58,13689,"Omex Eternity, Vrindavan, India",pm25,57.9,31.8,5.6,9.2,6.6,3.2,30.4,96.6,1.66,2026-03-20 04:30:00,
2026-03-19 23:00:00,12.957915,77.543254,,52,11312,"Bapuji Nagar, Bengaluru, India",pm25,52.5,46.9,6.7,4.9,7.2,4.6,21.9,59.5,0.3,2026-03-20 04:30:00,
2026-03-19 23:00:00,12.971187,77.604675,,84,11270,"Hombegowda Nagar, Bengaluru, India",pm25,84.0,38.9,13.9,8.0,2.6,2.3,28.6,67.1,0.13,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.352219,77.72517,,78,11316,"Chikkaballapur Rural, Chikkaballapur, India",pm25,78.3,28.0,6.9,6.8,3.4,3.0,23.2,85.6,0.37,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.79966,77.0328847,,157,11267,"Pooth Khurd, Bawana, Delhi, Delhi, India",pm25,156.9,94.9,1.9,1.8,0.9,5.2,20.7,90.5,0.57,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.6819261,77.0308105,,140,10708,"Mundka, Delhi, Delhi, India",pm25,139.9,68.6,2.4,21.9,10.3,3.5,20.7,90.6,1.67,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.5396291,77.2000301,,138,10707,"Sri Auribindo Marg, Delhi, Delhi, India",pm25,137.6,94.1,3.3,9.4,2.8,5.2,18.3,92.2,2.05,2026-03-20 04:30:00,
2026-03-19 23:00:00,28.63629965,77.15764441,,104,10124,"Pusa, Delhi, Delhi, India",pm25,104.3,67.6,6.1,25.4,5.1,0.1,20.9,71.1,2.65,2026-03-20 04:30:00,
2026-03-19 23:00:00,18.2720529,83.9056074,,114,12443,"GVM Corporation, Visakhapatnam, India",pm10,101.1,114.0,1.8,29.2,9.0,3.8,29.7,67.0,1.36,2026-03-20 04:30:00,
2026-03-19 23:00:00,26.122593,85.390553,,132,13704,"Buddha Colony, Muzaffarpur, India",pm25,131.8,57.5,5.3,8.0,2.6,4.4,23.0,93.7,0.83,2026-03-20 04:30:00,
2026-03-19 23:00:00,13.012008,77.655502,,84,11428,"Hebbal, Bengaluru, India",pm25,83.8,45.6,3.6,18.5,5.3,4.9,27.3,99.5,0.26,2026-03-20 04:30:00,
2026-03-19 23:00:00,17.514887,78.506812,,59,14149,"Kompally Municipal Office, Hyderabad, India",pm25,58.8,51.2,7.8,5.2,1.9,6.4,20.8,86.2,0.82,2026-03-20 04:30:00,
2026-03-19 23:00:00,17.534818,78.264553,,52,11305,"ICRISAT Patancheru, Hyderabad, India",pm25,51.5,27.5,6.1,1.2,4.5,6.4,31.2,74.8,0.27,2026-03-20 04:30:00,
2026-03-19 23:00:00,30.716806,76.835332,,5,8680,"Sector 6 Panchkula, Panchkula, India",so2,956.0,,0.8,7.8,4.7,2.2,16.3,88.3,0.32,2026-03-20 04:30:00,
2026-03-19 23:00:00,17.351921,78.401592,,36,8677,"Zoo Park, Bahadurpura West, Hyderabad, India",pm25,35.5,20.7,8.9,2.1,0.7,1.7,31.1,79.5,0.42,2026-03-20 04:30:00,
2026-03-19 23:00:00,25.075788,80.90176,,82,11287,"Bandhavgar Colony, Satna, India",pm25,81.8,49.5,,4.1,6.9,2.5,24.1,45.6,0.48,2026-03-20 04:30:00,
2026-03-19 23:00:00,25.32773,82.995959,,59,13690,"Maldahiya, Varanasi, India",pm25,58.8,38.6,1.8,0.8,9.3,4.1,25.4,54.9,0.58,2026-03-20 04:30:00,
2026-03-19 23:00:00,21.755257,86.775116,,60,8683,"Haldia, Haldia, India",pm25,60.0,43.4,8.1,12.2,5.6,8.1,24.9,83.6,0.11,2026-03-20 04:30:00,
2026-03-19 23:00:00,17.377136,78.498031,,60,14135,"New Malakpet, Hyderabad, India",pm25,60.4,54.7,4.1,4.7,6.1,3.6,23.0,81.0,0.06,2026-03-20 04:30:00,
2026-03-19 23:00:00,17.456811,78.441839,,57,8182,"Sanathnagar, Hyderabad, India",pm25,57.1,,6.3,5.3,2.6,6.9,21.5,61.9,0.72,2026-03-20 04:30:00,
